FGM T,FGA T,Home,Minutes Diff,Rest Days,Recent T,OU Result
0.11830210894372521,0.30151134457776363,1,-0.6549637861544131,3,0.2258118721147211,5.0
-0.39799132028750517,-0.26530612244897916,1,-0.09664020360036417,3,-0.4027686100664731,13.0
-0.15275682217554715,0.14274928542926585,0,0.9505863757867168,2,-0.011451966686277529,-8.0
0.2143612595770725,-0.20000000000000048,0,-0.37032803990901925,2,0.053954158439715745,-2.0
0.8271364202726076,3.19047619047619,1,8.142857142857146,3,7.3484692283495345,-2.0
0.23862176109402458,0.5999999999999996,0,0.0,2,0.32829870656644033,-9.0
0.8908533580883566,-0.6463987355349672,0,0.5765925913445671,2,0.26943012562182506,3.0
0.2795813777300939,0.20692844961462348,1,0.0,3,0.18516401995451018,-3.0
0.20437381740353558,0.5427204202399747,1,0.7152474728151226,3,0.3042555317022661,8.0
-0.33209014127198844,0.26443913771217115,1,5.0,3,0.1999999999999981,-1.0
-0.6589269341476363,0.15132998169159548,0,1.4000000000000057,3,-0.24870800168690346,-14.0
-0.07471398075687885,-0.23302720008113528,1,0.10141851056742103,3,-0.09298135910606155,-12.0
0.7448242764532876,0.22677868380553687,0,0.20000000000000082,3,0.6173320833221787,-25.0
0.2315470501015335,-1.2124355652982144,0,-0.09370425713316276,3,-0.5023310149673529,-2.0
0.4293841848803815,0.5656854249492385,0,-0.06432675209026861,3,1.112526083161327,-4.0
-0.18285402264415754,0.77151674981046,0,-0.7578757672667763,3,0.8783100656536799,-1.5
1.0543706264396209,-0.25509418097765074,0,0.0,3,0.5501047109652415,0.0
0.027242578029106002,-0.8247860988423222,0,-1.563743144146486,3,-0.450834817333716,8.0
0.06866551354091631,0.11111111111111072,1,0.7276068751089989,4,0.0,-6.0
-0.4181943532604943,0.09901475429766707,0,-0.14002800840280197,1,-0.21357442517239558,-3.5
0.05843151909639637,-2.556038601690776,1,-1.1055415967851325,4,-1.0894095588038444,6.0
-0.07823643918237183,-0.15151515151515194,0,-0.13912166872805048,1,-0.22402203821487732,-6.0
0.3699566495499433,-0.6963106238227907,0,0.0,1,0.07053456158586034,11.0
-0.17059450645305616,0.4303314829119355,1,-0.1571348402636767,4,0.2449489742783178,7.5
-0.31409138152895305,0.7559289460184544,0,0.22075539284417459,1,0.39070190053016374,-0.5
-0.1533503512897814,-0.15430334996209136,1,-0.6030226891555273,4,-0.2194756406530737,8.5
-0.431983433258368,-0.13245323570650533,1,-0.22645540682891835,4,-0.26690842163726697,-4.0
0.1782136592045707,-1.056845815113575,1,-0.2368626101855167,3,-0.9649012813540154,-9.0
-0.3423877882854912,-0.24494897427831802,1,0.11970112033291552,3,-0.20695859104439165,2.0
