FGM T,FGA T,Home,Minutes Diff,Rest Days,Recent T,OU Result
-0.5824503869047495,-0.3429971702850175,0,0.40920809811921155,5,-0.258587846966029,19.0
0.12514763520504776,2.173142926062534,0,1.8556740475630145,5,1.3772247021524682,0.0
1.7892993335073526,0.17896529686819987,0,0.6621772318536668,5,0.47336366835358595,-7.0
0.3114425513212399,0.1013678393124159,1,-0.27216552697591256,2,0.31224614698397646,0.0
0.21981612350052418,0.7492686492653559,0,-2.3587679004578757,3,0.9732321705707121,-1.0
-0.08032928801439454,-0.4440163942204638,1,-0.3320274502691234,2,-0.5918367346938754,-16.0
1.6137942432154702,-0.4136701519960157,0,-0.38933350624408924,3,0.6767816229310533,6.0
0.12656377493012058,0.06879191604901073,1,-0.37833412050393833,2,0.1265508806615245,-2.0
0.9275772169513758,-0.853765578276966,0,0.2167888120589778,8,-0.11015898463627143,-7.0
0.6341888431558063,-2.738277712632188,0,-0.8942581600636988,3,0.04031160367712709,4.0
0.17146299368208237,0.16306653015674227,0,-1.4045270541124464,2,0.3296157449674666,12.0
0.8780498262973478,-1.931752419535762,0,-1.6055101788067496,2,-0.7849737833878812,0.0
-0.05767413146203217,-0.11785113019775793,0,-0.08574929257124955,2,-0.13439466732539834,1.0
0.2736931913410761,-0.016846623190642243,1,0.6906921687873924,2,-0.29964438331699544,3.0
-0.6186872020576591,-0.42336859751807987,1,-0.5607474440445901,2,-0.21117359318542217,-12.0
0.5167539696780478,0.958706236059213,0,7.722696827941406,2,1.4680505487867586,6.0
0.3157431788383993,0.2377827770182357,0,1.1955842792156,2,0.17129822099423103,-10.0
0.4202438304847603,-1.0513695387335242,0,-0.5481612620668933,2,-1.021324359973785,-6.0
-0.41301360235264,-0.38807526285316646,1,-0.5455447255899809,1,-0.47292499583957376,6.0
-0.5824503869047495,-0.3429971702850175,0,0.40920809811921155,5,-0.258587846966029,19.0
0.12514763520504776,2.173142926062534,0,1.8556740475630145,5,1.3772247021524682,0.0
1.7892993335073526,0.17896529686819987,0,0.6621772318536668,5,0.47336366835358595,-7.0
0.3114425513212399,0.1013678393124159,1,-0.27216552697591256,2,0.31224614698397646,0.0
-0.08032928801439454,-0.4440163942204638,1,-0.3320274502691234,2,-0.5918367346938754,-16.0
1.6137942432154702,-0.4136701519960157,0,-0.38933350624408924,3,0.6767816229310533,6.0
0.12656377493012058,0.06879191604901073,1,-0.37833412050393833,2,0.1265508806615245,-2.0
0.9275772169513758,-0.853765578276966,0,0.2167888120589778,8,-0.11015898463627143,-7.0
0.6341888431558063,-2.738277712632188,0,-0.8942581600636988,3,0.04031160367712709,4.0
0.17146299368208237,0.16306653015674227,0,-1.4045270541124464,2,0.3296157449674666,12.0
0.8780498262973478,-1.931752419535762,0,-1.6055101788067496,2,-0.7849737833878812,0.0
-0.05767413146203217,-0.11785113019775793,0,-0.08574929257124955,2,-0.13439466732539834,1.0
0.2736931913410761,-0.016846623190642243,1,0.6906921687873924,2,-0.29964438331699544,3.0
-0.6186872020576591,-0.42336859751807987,1,-0.5607474440445901,2,-0.21117359318542217,-12.0
0.5167539696780478,0.958706236059213,0,7.722696827941406,2,1.4680505487867586,6.0
0.3157431788383993,0.2377827770182357,0,1.1955842792156,2,0.17129822099423103,-10.0
0.4202438304847603,-1.0513695387335242,0,-0.5481612620668933,2,-1.021324359973785,-6.0
-0.41301360235264,-0.38807526285316646,1,-0.5455447255899809,1,-0.47292499583957376,6.0
-0.5824503869047495,-0.3429971702850175,0,0.40920809811921155,5,-0.258587846966029,19.0
0.12514763520504776,2.173142926062534,0,1.8556740475630145,5,1.3772247021524682,0.0
1.7892993335073526,0.17896529686819987,0,0.6621772318536668,5,0.47336366835358595,-7.0
0.3114425513212399,0.1013678393124159,1,-0.27216552697591256,2,0.31224614698397646,0.0
-0.08032928801439454,-0.4440163942204638,1,-0.3320274502691234,2,-0.5918367346938754,-16.0
1.6137942432154702,-0.4136701519960157,0,-0.38933350624408924,3,0.6767816229310533,6.0
0.12656377493012058,0.06879191604901073,1,-0.37833412050393833,2,0.1265508806615245,-2.0
0.9275772169513758,-0.853765578276966,0,0.2167888120589778,8,-0.11015898463627143,-7.0
0.6341888431558063,-2.738277712632188,0,-0.8942581600636988,3,0.04031160367712709,4.0
0.17146299368208237,0.16306653015674227,0,-1.4045270541124464,2,0.3296157449674666,12.0
0.8780498262973478,-1.931752419535762,0,-1.6055101788067496,2,-0.7849737833878812,0.0
-0.05767413146203217,-0.11785113019775793,0,-0.08574929257124955,2,-0.13439466732539834,1.0
0.2736931913410761,-0.016846623190642243,1,0.6906921687873924,2,-0.29964438331699544,3.0
-0.6186872020576591,-0.42336859751807987,1,-0.5607474440445901,2,-0.21117359318542217,-12.0
0.5167539696780478,0.958706236059213,0,7.722696827941406,2,1.4680505487867586,6.0
0.3157431788383993,0.2377827770182357,0,1.1955842792156,2,0.17129822099423103,-10.0
0.4202438304847603,-1.0513695387335242,0,-0.5481612620668933,2,-1.021324359973785,-6.0
-0.7312573772146291,-0.8938984134242863,1,-1.501165527977123,4,-2.2974661075767617,1.0
0.5880326348238702,0.27085283626986506,0,-0.1774363768997349,2,0.7317917228850435,-5.0
0.37831620310617803,-0.026663111822064732,0,0.42788974939240254,2,0.12777853245431342,-5.0
0.7122675019060194,0.7621359770525958,1,0.3214952147802753,4,1.0982035883860872,-3.0
0.16292370697555708,-1.555555555555557,1,-0.3966991575832382,4,-1.0528409993739989,-3.0
-0.23043052650647386,0.3181818181818197,0,1.053611178307822,2,0.05920155861483464,6.0
0.7972135320973306,-0.15377653284768214,0,0.5081972676135872,2,0.7399013530622818,2.0
-0.017177388836808784,-0.5312499999999998,0,0.021437323142812388,2,-0.3972760788523302,-2.0
-0.5101476219500649,0.1352401376555961,1,0.011195393819108368,2,-0.36368103981133104,2.0
-0.15617094349171592,-1.1950108793736949,1,-0.5970662481666782,2,-1.1558409836334063,-3.0
-0.8068580271280096,-0.9507985365695811,0,-1.2060453783110503,2,-0.8740073734751264,-1.0
-0.11336925684483032,-0.08498751295626096,0,-0.21671127891526734,2,-0.33881546358946923,10.0
0.28717032673363313,0.264527652516034,0,0.3129922045947282,2,0.46766639785052744,-2.0
0.39501983461962675,-0.06391374907061466,1,-0.3659625273557,1,0.3112935426968744,-9.0
0.5548247256192324,0.1832070271982354,1,0.33137828225747834,1,0.2776422433575218,-4.0
-0.28624918242305647,0.4144549140943972,1,1.0701179866942825,1,-0.044346007015849724,13.0
0.8342355032476538,-0.3689323936863113,1,0.31544663407202084,1,0.647629538862955,-5.0
-1.011239410538595,0.00944131752582413,1,-0.03811079669832907,2,-1.7559637273770488,4.0
0.0,0.0,0,0.0,2,0.0,13.0
0.06417792750429147,-0.5976143046671969,0,-0.08315082916000585,2,-0.1658151160231372,6.0
-0.7680909118420779,-0.15971602312607636,0,0.0,2,-0.6571164008526171,9.0
0.5998459780334501,0.26560635762986434,1,7.109978774580597,2,0.9587899940088997,-3.0
-0.2998851259136213,0.14345476043925087,1,1.1303883305208766,2,-0.27869320571664735,-2.0
0.2312802808749906,-4.810702354423639,1,-0.2857142857142847,2,-1.2570787221094184,10.0
1.3108510094232226,-1.6413500086045862,0,-0.7278253428740502,2,0.0,6.0
-0.8275249293383898,0.24282146558931605,1,-1.1387844270016863,2,-0.1559625734730113,19.0
0.2872560757796468,-0.8981462390204998,1,-0.6316139407998892,2,-0.6965260331469935,-1.0
-0.07099356706601201,-0.7322418368317117,0,-1.053571428571427,2,-0.7744353453473587,-3.0
3.0356963653513778,-1.1586482440433157,0,-0.12751534261266947,2,3.2052433457789724,-11.0
0.6394813150233647,0.49453535504684026,0,0.242623739707738,2,1.5038890394542588,2.0
0.6454981540662283,0.0,1,-0.06041220933301426,2,0.0,-4.0
-0.20191626760622922,-1.1456439237389608,0,-0.3230811713779842,2,-0.7154985690042939,5.0
-1.1382053257810598,0.0,1,-0.4858328102887599,2,-1.958785875297031,-3.0
-0.4381754982007744,1.1294204492486848,1,0.6383174836492256,2,0.8013876853447536,-4.0
-0.02621361701494105,0.4547068337912351,0,1.2007059870993766,3,0.37073937236797755,-10.0
0.0816965293928857,-1.9798989873223334,1,-0.662084710881898,2,-1.272792206135786,-1.0
-0.21316884285445842,-2.6382809395114615,1,-1.2927862531355676,2,-1.4238771577413383,13.0
0.16181086155153512,1.7706064727442623,0,1.784206566093132,3,1.3161775079081224,-7.0
0.7730140887254224,0.5975519525041952,0,1.4299333325803276,3,0.6550003234570297,-15.0
0.3286714906764691,-0.06552975829106517,1,0.3507578610011,3,0.15987215339548574,-7.0
0.2550439300700572,-0.25030573571409703,0,0.2097506678130898,2,-0.4155001592271675,5.0
-1.6330303403358413,-2.9816121852689963,1,-1.8257418583505538,3,-2.462537226216336,5.0
-0.0030120057301101697,-0.26534325072266374,1,-0.0976336034584293,3,-0.09200096465422541,0.0
0.2531924984727893,0.6175470287375142,1,1.1883091960479264,2,1.5792614990610019,-1.0
-0.3899134561026132,-1.9445436482630056,1,-1.0939279325798037,4,-0.793256750618256,-13.0
0.2914559104942506,0.36202473051497974,0,-1.4420812534202667,2,0.46968248938900276,-9.0
-0.27318907113800844,-0.5243776708047444,1,1.0281808796867722,2,-0.49509896544125465,-6.0
0.6636154196331309,-0.8937309237372403,0,-0.5330867923712491,2,-0.49047799497531414,-6.0
0.9793894746532765,0.0,0,-0.6399146837295432,2,0.3132908328513774,-6.0
0.5612361552166859,0.04193323672858524,1,-0.2198368240843075,2,0.48602296975288867,-1.0
-0.38550547355008247,-1.1172679496131965,1,-1.4288690166235216,2,-1.7474471175321522,12.0
1.053386513420095,-0.7114761746590244,1,1.3409090909090884,2,0.8749333198871394,1.0
-0.9626300384154757,-0.05513440316937583,0,0.0,2,-1.8504379291158928,12.0
-0.7030739505709239,0.3137279025690793,1,0.09264821092241556,4,-0.2188702620658333,7.0
-0.33080522892830805,0.6632559037854124,0,0.9158109397792515,2,0.4065578140908705,5.0
-0.1678201400451211,0.7986295682474774,1,1.4474257570991516,4,0.7840096705877052,-6.0
-0.22845158544708818,-1.6838042904900878,0,-0.49072329004482634,2,-1.5349668451231595,-1.0
0.894331423199095,-2.1753611739276355,0,-0.9696969696969701,2,-0.1389316033296108,-3.0
0.36575524384018615,-0.8685990362153798,1,0.2631174057921063,4,-0.7095748751868987,-5.0
0.0006836080493306673,-0.632391005631219,1,1.6230903960511671,3,-0.4246557288260639,17.0
-1.0890124331065802,0.237170824512629,0,-0.8000000000000007,2,-0.32518321808846606,-2.0
-0.21792719523445894,-0.3438848838956401,1,0.25016832793681676,3,-0.32335750795661333,-4.0
-1.4269229754496078,-0.40291148201269084,0,-0.7095662904602296,2,-0.8537655782769666,11.0
0.48333346182848885,0.42181184398606175,1,0.490107609368684,3,0.45048012849449937,8.0
-0.10240727021268453,1.3406480813794903,1,1.6071217242904747,3,0.7783786104496734,-7.0
-0.23728526507670342,-2.441200413620207,0,-1.2780193008453928,2,-1.7062503692543614,15.0
-0.5969004772109656,-0.09470274476207535,0,-0.6797748618593388,2,-0.40777659961835133,-10.0
-0.5037469683325623,-0.4477667355944962,1,0.5948030041269217,4,-1.264911064067351,2.0
0.6431869913011794,0.13153419787541087,0,-0.8046125985166738,2,0.6910233190806441,-3.0
0.5620861705189918,0.0,1,2.3967111679220428,4,0.6415330278717846,2.0
-0.17960025633123863,-0.11664236870396044,1,0.9001444874496465,4,-0.8326837294928929,0.0
-0.31999985124936003,-0.7071067811865475,0,-1.0793650793650806,2,-0.8650793650793646,3.0
0.7149355523539963,-0.30588764516074796,0,0.527046276694728,2,0.6075970077182881,3.0
-0.27241546153270857,-0.6428571428571431,1,0.8183170883849715,4,-0.4029114820126901,9.0
0.6092233236707384,0.1692997943949305,0,1.8384776310850195,2,1.3968992209992512,3.0
-0.15972894537505858,0.2960094724546797,1,0.43324911534677585,4,0.052642365831235556,8.0
-0.7010886712992693,-1.7839504709873262,0,-0.7577458006960404,2,-1.3437137410892048,19.0
-0.320954501364479,0.02821663239915542,1,0.48866083252492554,4,-0.2590638800754199,-3.0
0.4041017740889984,-0.3137279025690793,0,0.8944271909999127,2,0.05643326479831084,-3.0
-0.6080474479019231,-0.1938006332446039,1,0.796349111732295,4,-0.402204949893017,0.0
